Nacionalidad;Pais_de_nacimiento;Periodo;Total
Otro país de Sudamérica;Total;2019S1;2
Otro país de Sudamérica;Total;2018S2;4
Otro país de Sudamérica;Total;2018S1;3
Otro país de Sudamérica;Total;2017S2;7
Otro país de Sudamérica;Total;2017S1;3
Otro país de Sudamérica;Total;2016S2;5
Otro país de Sudamérica;Total;2016S1;2
Otro país de Sudamérica;Total;2015S2;5
Otro país de Sudamérica;Total;2015S1;2
Otro país de Sudamérica;Total;2014S2;4
Otro país de Sudamérica;Total;2014S1;1
Otro país de Sudamérica;Total;2013S2;5
Otro país de Sudamérica;Total;2013S1;3
Otro país de Sudamérica;Total;2012S2;8
Otro país de Sudamérica;Total;2012S1;1
Otro país de Sudamérica;Total;2011S2;4
Otro país de Sudamérica;Total;2011S1;2
Otro país de Sudamérica;Total;2010S2;1
Otro país de Sudamérica;Total;2010S1;3
Otro país de Sudamérica;Total;2009S2;3
Otro país de Sudamérica;Total;2009S1;4
Otro país de Sudamérica;Total;2008S2;4
Otro país de Sudamérica;Total;2008S1;8
Otro país de Sudamérica;España;2022S1;0
Otro país de Sudamérica;España;2021S2;0
Otro país de Sudamérica;España;2021S1;0
Otro país de Sudamérica;España;2020S2;0
Otro país de Sudamérica;España;2020S1;0
Otro país de Sudamérica;España;2019S2;0
Otro país de Sudamérica;España;2019S1;0
Otro país de Sudamérica;España;2018S2;0
Otro país de Sudamérica;España;2018S1;0
Otro país de Sudamérica;España;2017S2;0
Otro país de Sudamérica;España;2017S1;0
Otro país de Sudamérica;España;2016S2;0
Otro país de Sudamérica;España;2016S1;0
Otro país de Sudamérica;España;2015S2;""
Otro país de Sudamérica;España;2015S1;""
Otro país de Sudamérica;España;2014S2;""
Otro país de Sudamérica;España;2014S1;""
Otro país de Sudamérica;España;2013S2;1
Otro país de Sudamérica;España;2013S1;""
Otro país de Sudamérica;España;2012S2;0
Otro país de Sudamérica;España;2012S1;0
Otro país de Sudamérica;España;2011S2;""
Otro país de Sudamérica;España;2011S1;""
Otro país de Sudamérica;España;2010S2;""
Otro país de Sudamérica;España;2010S1;""
Otro país de Sudamérica;España;2009S2;""
Otro país de Sudamérica;España;2009S1;""
Otro país de Sudamérica;España;2008S2;""
Otro país de Sudamérica;España;2008S1;""
Otro país de Sudamérica;Extranjero;2022S1;5
Otro país de Sudamérica;Extranjero;2021S2;7
Otro país de Sudamérica;Extranjero;2021S1;3
Otro país de Sudamérica;Extranjero;2020S2;2
Otro país de Sudamérica;Extranjero;2020S1;9
Otro país de Sudamérica;Extranjero;2019S2;7
Otro país de Sudamérica;Extranjero;2019S1;2
Otro país de Sudamérica;Extranjero;2018S2;4
Otro país de Sudamérica;Extranjero;2018S1;3
Otro país de Sudamérica;Extranjero;2017S2;7
Otro país de Sudamérica;Extranjero;2017S1;3
Otro país de Sudamérica;Extranjero;2016S2;5
Otro país de Sudamérica;Extranjero;2016S1;2
Otro país de Sudamérica;Extranjero;2015S2;5
Otro país de Sudamérica;Extranjero;2015S1;2
Otro país de Sudamérica;Extranjero;2014S2;4
Otro país de Sudamérica;Extranjero;2014S1;1
Otro país de Sudamérica;Extranjero;2013S2;4
Otro país de Sudamérica;Extranjero;2013S1;3
Otro país de Sudamérica;Extranjero;2012S2;8
Otro país de Sudamérica;Extranjero;2012S1;1
Otro país de Sudamérica;Extranjero;2011S2;4
Otro país de Sudamérica;Extranjero;2011S1;2
Otro país de Sudamérica;Extranjero;2010S2;1
Otro país de Sudamérica;Extranjero;2010S1;3
Otro país de Sudamérica;Extranjero;2009S2;3
Otro país de Sudamérica;Extranjero;2009S1;4
Otro país de Sudamérica;Extranjero;2008S2;4
Otro país de Sudamérica;Extranjero;2008S1;8
De Asia;Total;2022S1;17773
De Asia;Total;2021S2;19593
De Asia;Total;2021S1;13263
De Asia;Total;2020S2;12166
De Asia;Total;2020S1;12667
De Asia;Total;2019S2;26107
De Asia;Total;2019S1;21940
De Asia;Total;2018S2;24236
De Asia;Total;2018S1;19409
De Asia;Total;2017S2;21484
De Asia;Total;2017S1;16140
De Asia;Total;2016S2;17992
De Asia;Total;2016S1;14524
De Asia;Total;2015S2;15953
De Asia;Total;2015S1;12200
De Asia;Total;2014S2;14599
De Asia;Total;2014S1;12396
De Asia;Total;2013S2;14852
De Asia;Total;2013S1;13125
De Asia;Total;2012S2;15274
De Asia;Total;2012S1;15219
De Asia;Total;2011S2;18388
De Asia;Total;2011S1;16887
De Asia;Total;2010S2;19802
De Asia;Total;2010S1;17002
De Asia;Total;2009S2;14537
De Asia;Total;2009S1;16872
De Asia;Total;2008S2;20130
De Asia;Total;2008S1;25057
De Asia;España;2022S1;64
De Asia;España;2021S2;58
De Asia;España;2021S1;76
De Asia;España;2020S2;72
De Asia;España;2020S1;61
De Asia;España;2019S2;178
De Asia;España;2019S1;204
De Asia;España;2018S2;231
De Asia;España;2018S1;221
De Asia;España;2017S2;406
De Asia;España;2017S1;328
De Asia;España;2016S2;475
De Asia;España;2016S1;498
De Asia;España;2015S2;510
De Asia;España;2015S1;463
De Asia;España;2014S2;446
De Asia;España;2014S1;532
De Asia;España;2013S2;404
De Asia;España;2013S1;530
De Asia;España;2012S2;357
De Asia;España;2012S1;443
De Asia;España;2011S2;358
De Asia;España;2011S1;427
De Asia;España;2010S2;363
De Asia;España;2010S1;483
De Asia;España;2009S2;314
De Asia;España;2009S1;376
De Asia;España;2008S2;366
De Asia;España;2008S1;531
De Asia;Extranjero;2022S1;17709
De Asia;Extranjero;2021S2;19535
De Asia;Extranjero;2021S1;13187
De Asia;Extranjero;2020S2;12094
De Asia;Extranjero;2020S1;12606
De Asia;Extranjero;2019S2;25929
De Asia;Extranjero;2019S1;21736
De Asia;Extranjero;2018S2;24005
De Asia;Extranjero;2018S1;19188
De Asia;Extranjero;2017S2;21078
De Asia;Extranjero;2017S1;15812
De Asia;Extranjero;2016S2;17517
De Asia;Extranjero;2016S1;14026
De Asia;Extranjero;2015S2;15443
De Asia;Extranjero;2015S1;11737
De Asia;Extranjero;2014S2;14153
De Asia;Extranjero;2014S1;11865
De Asia;Extranjero;2013S2;14448
De Asia;Extranjero;2013S1;12595
De Asia;Extranjero;2012S2;14917
De Asia;Extranjero;2012S1;14777
De Asia;Extranjero;2011S2;18029
De Asia;Extranjero;2011S1;16460
De Asia;Extranjero;2010S2;19439
De Asia;Extranjero;2010S1;16519
De Asia;Extranjero;2009S2;14222
De Asia;Extranjero;2009S1;16496
De Asia;Extranjero;2008S2;19765
De Asia;Extranjero;2008S1;24526
Bangladesh;Total;2022S1;918
Bangladesh;Total;2021S2;606
Bangladesh;Total;2021S1;540
Bangladesh;Total;2020S2;518
Bangladesh;Total;2020S1;722
Bangladesh;Total;2019S2;1211
Bangladesh;Total;2019S1;1335
Bangladesh;Total;2018S2;1277
Bangladesh;Total;2018S1;1244
Bangladesh;Total;2017S2;994
Bangladesh;Total;2017S1;1045
Bangladesh;Total;2016S2;929
Bangladesh;Total;2016S1;744
Bangladesh;Total;2015S2;651
Bangladesh;Total;2015S1;627
Bangladesh;Total;2014S2;467
Bangladesh;Total;2014S1;557
Bangladesh;Total;2013S2;659
Bangladesh;Total;2013S1;684
Bangladesh;Total;2012S2;812
Bangladesh;Total;2012S1;1080
Bangladesh;Total;2011S2;877
Bangladesh;Total;2011S1;682
Bangladesh;Total;2010S2;736
Bangladesh;Total;2010S1;672
Bangladesh;Total;2009S2;719
Bangladesh;Total;2009S1;954
Bangladesh;Total;2008S2;761
Bangladesh;Total;2008S1;855
Bangladesh;España;2022S1;0
Bangladesh;España;2021S2;0
Bangladesh;España;2021S1;2
Bangladesh;España;2020S2;1
Bangladesh;España;2020S1;1
Bangladesh;España;2019S2;0
Bangladesh;España;2019S1;2
Bangladesh;España;2018S2;0
Bangladesh;España;2018S1;2
Bangladesh;España;2017S2;6
Bangladesh;España;2017S1;3
Bangladesh;España;2016S2;26
Bangladesh;España;2016S1;12
Bangladesh;España;2015S2;14
Bangladesh;España;2015S1;12
Bangladesh;España;2014S2;9
Bangladesh;España;2014S1;12
Bangladesh;España;2013S2;10
Bangladesh;España;2013S1;19
Bangladesh;España;2012S2;9
Bangladesh;España;2012S1;7
Bangladesh;España;2011S2;3
Bangladesh;España;2011S1;3
Bangladesh;España;2010S2;3
Bangladesh;España;2010S1;7
Bangladesh;España;2009S2;1
Bangladesh;España;2009S1;6
Bangladesh;España;2008S2;7
Bangladesh;España;2008S1;5
Bangladesh;Extranjero;2022S1;918
Bangladesh;Extranjero;2021S2;606
Bangladesh;Extranjero;2021S1;538
Bangladesh;Extranjero;2020S2;517
Bangladesh;Extranjero;2020S1;721
Bangladesh;Extranjero;2019S2;1211
Bangladesh;Extranjero;2019S1;1333
Bangladesh;Extranjero;2018S2;1277
Bangladesh;Extranjero;2018S1;1242
Bangladesh;Extranjero;2017S2;988
Bangladesh;Extranjero;2017S1;1042
Bangladesh;Extranjero;2016S2;904
Bangladesh;Extranjero;2016S1;732
Bangladesh;Extranjero;2015S2;637
Bangladesh;Extranjero;2015S1;615
Bangladesh;Extranjero;2014S2;458
Bangladesh;Extranjero;2014S1;545
Bangladesh;Extranjero;2013S2;650
Bangladesh;Extranjero;2013S1;665
Bangladesh;Extranjero;2012S2;803
Bangladesh;Extranjero;2012S1;1072
Bangladesh;Extranjero;2011S2;874
Bangladesh;Extranjero;2011S1;679
Bangladesh;Extranjero;2010S2;733
Bangladesh;Extranjero;2010S1;665
Bangladesh;Extranjero;2009S2;718
Bangladesh;Extranjero;2009S1;948
Bangladesh;Extranjero;2008S2;754
Bangladesh;Extranjero;2008S1;850
China;Total;2022S1;2459
China;Total;2021S2;3716
China;Total;2021S1;2142
China;Total;2020S2;2177
China;Total;2020S1;2887
China;Total;2019S2;6930
China;Total;2019S1;5167
China;Total;2018S2;7077
China;Total;2018S1;4868
China;Total;2017S2;6745
China;Total;2017S1;4679
China;Total;2016S2;5744
China;Total;2016S1;4471
China;Total;2015S2;5611
China;Total;2015S1;4523
China;Total;2014S2;5275
China;Total;2014S1;4135
China;Total;2013S2;4844
China;Total;2013S1;4283
China;Total;2012S2;4823
China;Total;2012S1;4360
China;Total;2011S2;5338
China;Total;2011S1;5369
China;Total;2010S2;5373
China;Total;2010S1;5101
China;Total;2009S2;5375
China;Total;2009S1;6506
China;Total;2008S2;8305
China;Total;2008S1;11775
China;España;2022S1;18
China;España;2021S2;31
China;España;2021S1;33
China;España;2020S2;32
China;España;2020S1;41
China;España;2019S2;128
China;España;2019S1;157
China;España;2018S2;180
China;España;2018S1;158
China;España;2017S2;297
China;España;2017S1;255
China;España;2016S2;304
China;España;2016S1;310
China;España;2015S2;359
China;España;2015S1;326
China;España;2014S2;303
China;España;2014S1;345
China;España;2013S2;263
China;España;2013S1;358
China;España;2012S2;229
China;España;2012S1;317
China;España;2011S2;260
China;España;2011S1;304
China;España;2010S2;255
China;España;2010S1;344
China;España;2009S2;217
China;España;2009S1;223
China;España;2008S2;263
China;España;2008S1;371
China;Extranjero;2022S1;2441
China;Extranjero;2021S2;3685
China;Extranjero;2021S1;2109
China;Extranjero;2020S2;2145
China;Extranjero;2020S1;2846
China;Extranjero;2019S2;6802
China;Extranjero;2019S1;5010
China;Extranjero;2018S2;6897
China;Extranjero;2018S1;4710
China;Extranjero;2017S2;6448
China;Extranjero;2017S1;4424
China;Extranjero;2016S2;5440
China;Extranjero;2016S1;4161
China;Extranjero;2015S2;5252
China;Extranjero;2015S1;4197
China;Extranjero;2014S2;4972
China;Extranjero;2014S1;3790
China;Extranjero;2013S2;4581
China;Extranjero;2013S1;3925
China;Extranjero;2012S2;4595
China;Extranjero;2012S1;4044
China;Extranjero;2011S2;5077
China;Extranjero;2011S1;5064
China;Extranjero;2010S2;5118
China;Extranjero;2010S1;4756
China;Extranjero;2009S2;5158
China;Extranjero;2009S1;6282
China;Extranjero;2008S2;8042
China;Extranjero;2008S1;11404
Filipinas;Total;2022S1;1157
Filipinas;Total;2021S2;1229
Filipinas;Total;2021S1;779
Filipinas;Total;2020S2;957
Filipinas;Total;2020S1;868
Filipinas;Total;2019S2;1878
Filipinas;Total;2019S1;1370
Filipinas;Total;2018S2;1467
Filipinas;Total;2018S1;1278
Filipinas;Total;2017S2;1537
Filipinas;Total;2017S1;1281
Filipinas;Total;2016S2;1283
Filipinas;Total;2016S1;1242
Filipinas;Total;2015S2;1274
Filipinas;Total;2015S1;1191
Filipinas;Total;2014S2;1074
Filipinas;Total;2014S1;927
Filipinas;Total;2013S2;1085
Filipinas;Total;2013S1;1010
Filipinas;Total;2012S2;993
Filipinas;Total;2012S1;1148
Filipinas;Total;2011S2;1298
Filipinas;Total;2011S1;1186
Filipinas;Total;2010S2;1068
Filipinas;Total;2010S1;1067
Filipinas;Total;2009S2;1239
Filipinas;Total;2009S1;1885
Filipinas;Total;2008S2;2191
Filipinas;Total;2008S1;2658
Filipinas;España;2022S1;8
Filipinas;España;2021S2;3
Filipinas;España;2021S1;8
Filipinas;España;2020S2;9
Filipinas;España;2020S1;3
Filipinas;España;2019S2;14
Filipinas;España;2019S1;6
Filipinas;España;2018S2;11
Filipinas;España;2018S1;20
Filipinas;España;2017S2;32
Filipinas;España;2017S1;30
Filipinas;España;2016S2;37
Filipinas;España;2016S1;44
Filipinas;España;2015S2;35
Filipinas;España;2015S1;38
Filipinas;España;2014S2;36
Filipinas;España;2014S1;47
Filipinas;España;2013S2;31
Filipinas;España;2013S1;49
Filipinas;España;2012S2;44
Filipinas;España;2012S1;48
Filipinas;España;2011S2;25
Filipinas;España;2011S1;33
Filipinas;España;2010S2;30
Filipinas;España;2010S1;47
Filipinas;España;2009S2;38
Filipinas;España;2009S1;51
Filipinas;España;2008S2;31
Filipinas;España;2008S1;52
Filipinas;Extranjero;2022S1;1149
Filipinas;Extranjero;2021S2;1226
Filipinas;Extranjero;2021S1;771
Filipinas;Extranjero;2020S2;948
Filipinas;Extranjero;2020S1;865
Filipinas;Extranjero;2019S2;1864
Filipinas;Extranjero;2019S1;1364
Filipinas;Extranjero;2018S2;1456
Filipinas;Extranjero;2018S1;1258
Filipinas;Extranjero;2017S2;1505
Filipinas;Extranjero;2017S1;1251
Filipinas;Extranjero;2016S2;1245
Filipinas;Extranjero;2016S1;1198
Filipinas;Extranjero;2015S2;1239
Filipinas;Extranjero;2015S1;1152
Filipinas;Extranjero;2014S2;1038
Filipinas;Extranjero;2014S1;880
Filipinas;Extranjero;2013S2;1055
Filipinas;Extranjero;2013S1;961
Filipinas;Extranjero;2012S2;949
Filipinas;Extranjero;2012S1;1100
Filipinas;Extranjero;2011S2;1272
Filipinas;Extranjero;2011S1;1153
Filipinas;Extranjero;2010S2;1037
Filipinas;Extranjero;2010S1;1019
Filipinas;Extranjero;2009S2;1201
Filipinas;Extranjero;2009S1;1834
Filipinas;Extranjero;2008S2;2159
Filipinas;Extranjero;2008S1;2606
India;Total;2022S1;2231
India;Total;2021S2;1851
India;Total;2021S1;1537
India;Total;2020S2;1195
India;Total;2020S1;1831
India;Total;2019S2;3937
India;Total;2019S1;3234
India;Total;2018S2;3762
India;Total;2018S1;3231
India;Total;2017S2;2729
India;Total;2017S1;2025
India;Total;2016S2;2060
India;Total;2016S1;1732
India;Total;2015S2;1634
India;Total;2015S1;1355
India;Total;2014S2;1576
India;Total;2014S1;1317
India;Total;2013S2;1486
India;Total;2013S1;1342
India;Total;2012S2;1436
India;Total;2012S1;1496
India;Total;2011S2;1750
India;Total;2011S1;1900
India;Total;2010S2;1651
India;Total;2010S1;1731
India;Total;2009S2;1723
India;Total;2009S1;2557
India;Total;2008S2;2349
India;Total;2008S1;2675
India;España;2022S1;14
India;España;2021S2;6
India;España;2021S1;11
India;España;2020S2;11
India;España;2020S1;8
India;España;2019S2;17
India;España;2019S1;17
India;España;2018S2;13
India;España;2018S1;17
India;España;2017S2;15
India;España;2017S1;6
India;España;2016S2;19
India;España;2016S1;23
India;España;2015S2;17
India;España;2015S1;17
India;España;2014S2;17
India;España;2014S1;26
India;España;2013S2;22
India;España;2013S1;21
India;España;2012S2;10
India;España;2012S1;18
India;España;2011S2;11
India;España;2011S1;13
India;España;2010S2;12
India;España;2010S1;18
India;España;2009S2;22
India;España;2009S1;28
India;España;2008S2;18
India;España;2008S1;22
India;Extranjero;2022S1;2217
India;Extranjero;2021S2;1845
India;Extranjero;2021S1;1526
India;Extranjero;2020S2;1184
India;Extranjero;2020S1;1823
India;Extranjero;2019S2;3920
India;Extranjero;2019S1;3217
India;Extranjero;2018S2;3749
India;Extranjero;2018S1;3214
India;Extranjero;2017S2;2714
India;Extranjero;2017S1;2019
India;Extranjero;2016S2;2041
India;Extranjero;2016S1;1709
India;Extranjero;2015S2;1618
India;Extranjero;2015S1;1338
India;Extranjero;2014S2;1560
India;Extranjero;2014S1;1291
India;Extranjero;2013S2;1463
India;Extranjero;2013S1;1321
India;Extranjero;2012S2;1426
India;Extranjero;2012S1;1478
India;Extranjero;2011S2;1738
India;Extranjero;2011S1;1886
India;Extranjero;2010S2;1639
India;Extranjero;2010S1;1713
India;Extranjero;2009S2;1701
India;Extranjero;2009S1;2529
India;Extranjero;2008S2;2331
India;Extranjero;2008S1;2653
Pakistán;Total;2022S1;5149
Pakistán;Total;2021S2;5193
Pakistán;Total;2021S1;4560
Pakistán;Total;2020S2;3885
Pakistán;Total;2020S1;3501
Pakistán;Total;2019S2;5835
Pakistán;Total;2019S1;5869
Pakistán;Total;2018S2;4753
Pakistán;Total;2018S1;3975
Pakistán;Total;2017S2;3437
Pakistán;Total;2017S1;3143
Pakistán;Total;2016S2;3217
Pakistán;Total;2016S1;3154
Pakistán;Total;2015S2;2947
Pakistán;Total;2015S1;1863
Pakistán;Total;2014S2;2414
Pakistán;Total;2014S1;2897
Pakistán;Total;2013S2;3227
Pakistán;Total;2013S1;3257
Pakistán;Total;2012S2;3713
Pakistán;Total;2012S1;4632
Pakistán;Total;2011S2;5989
Pakistán;Total;2011S1;5524
Pakistán;Total;2010S2;8553
Pakistán;Total;2010S1;6768
Pakistán;Total;2009S2;3358
Pakistán;Total;2009S1;3066
Pakistán;Total;2008S2;4204
Pakistán;Total;2008S1;4668
Pakistán;España;2022S1;10
Pakistán;España;2021S2;6
Pakistán;España;2021S1;10
Pakistán;España;2020S2;13
Pakistán;España;2020S1;2
Pakistán;España;2019S2;6
Pakistán;España;2019S1;12
Pakistán;España;2018S2;9
Pakistán;España;2018S1;13
Pakistán;España;2017S2;27
Pakistán;España;2017S1;15
Pakistán;España;2016S2;46
Pakistán;España;2016S1;62
Pakistán;España;2015S2;50
Pakistán;España;2015S1;39
Pakistán;España;2014S2;43
Pakistán;España;2014S1;55
Pakistán;España;2013S2;38
Pakistán;España;2013S1;51
Pakistán;España;2012S2;47
Pakistán;España;2012S1;32
Pakistán;España;2011S2;39
Pakistán;España;2011S1;44
Pakistán;España;2010S2;29
Pakistán;España;2010S1;28
Pakistán;España;2009S2;15
Pakistán;España;2009S1;28
Pakistán;España;2008S2;23
Pakistán;España;2008S1;38
Pakistán;Extranjero;2022S1;5139
Pakistán;Extranjero;2021S2;5187
Pakistán;Extranjero;2021S1;4550
Pakistán;Extranjero;2020S2;3872
Pakistán;Extranjero;2020S1;3499
Pakistán;Extranjero;2019S2;5829
Pakistán;Extranjero;2019S1;5857
Pakistán;Extranjero;2018S2;4744
Pakistán;Extranjero;2018S1;3962
Pakistán;Extranjero;2017S2;3410
Pakistán;Extranjero;2017S1;3128
Pakistán;Extranjero;2016S2;3170
Pakistán;Extranjero;2016S1;3092
Pakistán;Extranjero;2015S2;2898
Pakistán;Extranjero;2015S1;1824
Pakistán;Extranjero;2014S2;2371
Pakistán;Extranjero;2014S1;2841
Pakistán;Extranjero;2013S2;3189
Pakistán;Extranjero;2013S1;3206
Pakistán;Extranjero;2012S2;3666
Pakistán;Extranjero;2012S1;4600
Pakistán;Extranjero;2011S2;5950
Pakistán;Extranjero;2011S1;5481
Pakistán;Extranjero;2010S2;8524
Pakistán;Extranjero;2010S1;6740
Pakistán;Extranjero;2009S2;3343
Pakistán;Extranjero;2009S1;3038
Pakistán;Extranjero;2008S2;4181
Pakistán;Extranjero;2008S1;4630
Otro país de Asia;Total;2022S1;5859
Otro país de Asia;Total;2021S2;6998
Otro país de Asia;Total;2021S1;3705
Otro país de Asia;Total;2020S2;3434
Otro país de Asia;Total;2020S1;2858
Otro país de Asia;Total;2019S2;6316
Otro país de Asia;Total;2019S1;4965
Otro país de Asia;Total;2018S2;5900
Otro país de Asia;Total;2018S1;4813
Otro país de Asia;Total;2017S2;6042
Otro país de Asia;Total;2017S1;3967
Otro país de Asia;Total;2016S2;4759
Otro país de Asia;Total;2016S1;3181
Otro país de Asia;Total;2015S2;3835
Otro país de Asia;Total;2015S1;2641
Otro país de Asia;Total;2014S2;3793
Otro país de Asia;Total;2014S1;2564
Otro país de Asia;Total;2013S2;3550
Otro país de Asia;Total;2013S1;2550
Otro país de Asia;Total;2012S2;3497
Otro país de Asia;Total;2012S1;2503
Otro país de Asia;Total;2011S2;3137
Otro país de Asia;Total;2011S1;2226
Otro país de Asia;Total;2010S2;2420
Otro país de Asia;Total;2010S1;1663
Otro país de Asia;Total;2009S2;2122
Otro país de Asia;Total;2009S1;1904
Otro país de Asia;Total;2008S2;2322
Otro país de Asia;Total;2008S1;2425
Otro país de Asia;España;2022S1;14
Otro país de Asia;España;2021S2;12
Otro país de Asia;España;2021S1;12
Otro país de Asia;España;2020S2;6
Otro país de Asia;España;2020S1;6
Otro país de Asia;España;2019S2;13
Otro país de Asia;España;2019S1;10
Otro país de Asia;España;2018S2;18
Otro país de Asia;España;2018S1;11
Otro país de Asia;España;2017S2;29
Otro país de Asia;España;2017S1;19
Otro país de Asia;España;2016S2;44
Otro país de Asia;España;2016S1;47
Otro país de Asia;España;2015S2;35
Otro país de Asia;España;2015S1;30
Otro país de Asia;España;2014S2;39
Otro país de Asia;España;2014S1;46
Otro país de Asia;España;2013S2;40
Otro país de Asia;España;2013S1;33
Otro país de Asia;España;2012S2;19
Otro país de Asia;España;2012S1;20
Otro país de Asia;España;2011S2;19
Otro país de Asia;España;2011S1;30
Otro país de Asia;España;2010S2;33
Otro país de Asia;España;2010S1;37
Otro país de Asia;España;2009S2;21
Otro país de Asia;España;2009S1;39
Otro país de Asia;España;2008S2;23
Otro país de Asia;España;2008S1;42
Otro país de Asia;Extranjero;2022S1;5845
Otro país de Asia;Extranjero;2021S2;6986
Otro país de Asia;Extranjero;2021S1;3693
Otro país de Asia;Extranjero;2020S2;3428
Otro país de Asia;Extranjero;2020S1;2852
Otro país de Asia;Extranjero;2019S2;6303
Otro país de Asia;Extranjero;2019S1;4955
Otro país de Asia;Extranjero;2018S2;5882
Otro país de Asia;Extranjero;2018S1;4802
Otro país de Asia;Extranjero;2017S2;6013
Otro país de Asia;Extranjero;2017S1;3948
Otro país de Asia;Extranjero;2016S2;4716
Otro país de Asia;Extranjero;2016S1;3135
Otro país de Asia;Extranjero;2015S2;3800
Otro país de Asia;Extranjero;2015S1;2611
Otro país de Asia;Extranjero;2014S2;3754
Otro país de Asia;Extranjero;2014S1;2518
Otro país de Asia;Extranjero;2013S2;3511
Otro país de Asia;Extranjero;2013S1;2518
Otro país de Asia;Extranjero;2012S2;3478
Otro país de Asia;Extranjero;2012S1;2483
Otro país de Asia;Extranjero;2011S2;3118
Otro país de Asia;Extranjero;2011S1;2196
Otro país de Asia;Extranjero;2010S2;2387
Otro país de Asia;Extranjero;2010S1;1626
Otro país de Asia;Extranjero;2009S2;2101
Otro país de Asia;Extranjero;2009S1;1865
Otro país de Asia;Extranjero;2008S2;2299
Otro país de Asia;Extranjero;2008S1;2383
De Oceanía;Total;2022S1;419
De Oceanía;Total;2021S2;319
De Oceanía;Total;2021S1;270
